date,price,volume
2016-10-04,40.0977,803800
2016-10-03,40.6863,872100
2016-09-30,40.8856,617900
2016-09-29,41.1799,222100
2016-09-28,41.2559,326800
2016-09-27,41.3983,661900
2016-09-26,41.4078,495800
2016-09-23,41.8539,536300
2016-09-22,41.5976,291100
2016-09-21,41.4172,271100
2016-09-20,41.5312,501200
2016-09-19,41.104,481000
2016-09-16,40.9616,903300
2016-09-15,40.9996,554500
2016-09-14,40.6104,447100
2016-09-13,40.5059,714800
2016-09-12,40.7527,618100
2016-09-09,41.0565,776000
2016-09-08,41.8824,695300
2016-09-07,41.8919,526700
2016-09-06,42.4045,709500
2016-09-02,42.7178,341300
2016-09-01,42.376,589500
2016-08-31,42.2811,666400
2016-08-30,42.1672,711200
2016-08-29,42.2523,590800
2016-08-26,42.2618,624200
2016-08-25,42.6498,556300
2016-08-24,43.0094,546700
2016-08-23,42.6593,335900
2016-08-22,42.9999,635800
2016-08-19,42.328,595400
2016-08-18,42.6593,448100
2016-08-17,43.1797,450400
2016-08-16,42.9999,619200
2016-08-15,42.5836,798700
2016-08-12,42.8674,1023400
2016-08-11,44.7127,379700
2016-08-10,44.6181,220800
2016-08-09,44.8168,251200
2016-08-08,44.5235,208300
2016-08-05,44.5519,296800
2016-08-04,44.1828,343500
2016-08-03,44.5329,440400
2016-08-02,44.9682,364500
2016-07-29,44.9209,322000
2016-07-28,44.8263,349800
2016-07-27,44.76,574300
2016-07-26,44.76,466900
2016-07-25,45.1575,531600
2016-07-22,45.271,346400
2016-07-21,45.2616,225400
2016-07-20,45.2521,404400
2016-07-19,45.1859,511200
2016-07-18,44.5235,233900
2016-07-15,44.4194,210700
2016-07-14,44.6086,257600
2016-07-13,44.6843,360100
2016-07-12,43.9557,364300
2016-07-11,43.9462,397900
2016-07-08,43.4731,314200
2016-07-07,43.6623,311500
2016-07-06,43.9368,774600
2016-07-05,43.6529,640800
2016-07-04,42.5362,149200
2016-06-30,42.593,681900
2016-06-29,42.5362,914600
2016-06-28,43.0662,647200
2016-06-27,42.2807,607600
2016-06-24,41.7792,596600
2016-06-23,41.4007,301400
2016-06-22,41.3912,404700
2016-06-21,41.3628,600700
2016-06-20,41.694,410400
2016-06-17,41.6562,1900900
2016-06-16,42.0347,485300
2016-06-15,41.4007,491900
2016-06-14,41.8076,322700
2016-06-13,41.7887,344000
2016-06-10,41.7508,404700
2016-06-09,42.4416,456000
2016-06-08,42.4795,421500
2016-06-07,42.6309,440500
2016-06-06,42.6119,312800
2016-06-03,42.6876,368800
2016-06-02,42.4984,290800
2016-06-01,42.2618,283600
2016-05-31,42.0442,906700
2016-05-30,42.0063,174800
2016-05-27,41.8927,311400
2016-05-26,42.1861,409600
2016-05-25,41.7887,309500
2016-05-24,41.9117,546400
2016-05-20,41.1357,612700
2016-05-19,40.6815,578100
2016-05-18,40.1989,598500
2016-05-17,40.2651,611900
2016-05-16,41.0789,293200
2016-05-13,40.8054,595400
2016-05-12,40.2413,463300
2016-05-11,40.2413,353300
2016-05-10,40.4293,424900
2016-05-09,40.3917,382600
2016-05-06,40.1472,226400
2016-05-05,40.4011,378100
2016-05-04,40.5985,441300
2016-05-03,39.8558,395000
2016-05-02,39.9874,311100
2016-04-29,39.4797,619700
2016-04-28,39.837,283700
2016-04-27,39.9498,460300
2016-04-26,39.6489,473200
2016-04-25,40.3165,516200
2016-04-22,39.7241,496800
2016-04-21,39.9592,595700
2016-04-20,40.4763,759600
2016-04-19,39.4891,904500
2016-04-18,39.7711,543800
2016-04-15,40.1378,482900
2016-04-14,39.5455,532700
2016-04-13,39.6207,444000
2016-04-12,40.0438,666500
2016-04-11,39.6771,448700
2016-04-08,39.9498,593200
2016-04-07,39.4421,694500
2016-04-06,39.5643,1419800
2016-04-05,41.2755,782000
2016-04-04,42.2721,325000
2016-04-01,42.0465,595800
2016-03-31,42.3661,911600
2016-03-30,42.0747,577400
2016-03-29,40.8618,271000
2016-03-28,40.9558,217100
2016-03-24,40.6832,290000
2016-03-23,40.5233,621800
2016-03-22,40.4293,314000
2016-03-21,40.8054,320900
2016-03-18,40.6079,1517600
2016-03-17,41.3601,537100
2016-03-16,41.2003,506600
2016-03-15,40.7584,1136000
2016-03-14,40.5797,771300
2016-03-11,40.5985,529600
2016-03-10,40.8712,518900
2016-03-09,41.1439,549000
2016-03-08,41.2567,501200
2016-03-07,40.3635,568000
2016-03-04,40.0062,648000
2016-03-03,40.2601,529400
