date,price,volume
2016-06-01,105.7705,85700
2016-05-31,105.9107,154100
2016-05-30,106.9383,37800
2016-05-27,106.4432,55800
2016-05-26,106.4151,71700
2016-05-25,105.9387,64900
2016-05-24,106.3124,117300
2016-05-20,105.0419,80100
2016-05-19,104.0049,87000
2016-05-18,103.8554,62400
2016-05-17,103.4631,82300
2016-05-16,104.883,68300
2016-05-13,103.9208,47800
2016-05-12,103.7994,115000
2016-05-11,102.9679,112600
2016-05-10,104.8083,118900
2016-05-09,103.024,98500
2016-05-06,101.7068,82200
2016-05-05,102.6036,75000
2016-05-04,103.9675,99100
2016-05-03,102.6316,65800
2016-05-02,102.8652,76700
2016-04-29,101.7161,164100
2016-04-28,103.762,103000
2016-04-27,104.2198,100500
2016-04-26,102.5475,73700
2016-04-25,102.6597,60600
2016-04-22,103.3416,111200
2016-04-21,103.1828,128700
2016-04-20,106.0041,123800
2016-04-19,104.5187,86100
2016-04-18,105.2941,71000
2016-04-15,104.7896,53200
2016-04-14,104.827,113100
2016-04-13,103.3509,78300
2016-04-12,103.5378,75000
2016-04-11,103.5285,57500
2016-04-08,103.9769,88000
2016-04-07,102.9959,210300
2016-04-06,104.1357,203800
2016-04-05,106.6767,70300
2016-04-04,108.6292,43700
2016-04-01,108.3957,162800
2016-03-31,108.6292,139100
2016-03-30,109.3392,126000
2016-03-29,108.3863,124300
2016-03-28,108.8908,63400
2016-03-24,108.3303,115000
2016-03-23,108.2836,87500
2016-03-22,108.1434,132700
2016-03-21,107.9566,109500
2016-03-18,107.5269,275600
2016-03-17,109.6755,197100
2016-03-16,107.5642,182200
2016-03-15,106.3497,110000
2016-03-14,104.6869,113600
2016-03-11,103.1921,135400
2016-03-10,102.9166,104800
2016-03-09,103.5866,122600
2016-03-08,104.8057,163500
2016-03-07,103.4377,140200
2016-03-04,103.0841,110100
2016-03-03,102.8328,131300
2016-03-02,102.656,180600
2016-03-01,105.3455,115200
2016-02-29,102.5071,158100
2016-02-26,103.447,73000
2016-02-25,101.9394,116400
2016-02-24,101.1856,94200
2016-02-23,101.2414,80900
2016-02-22,100.5156,97100
2016-02-19,99.9944,143000
2016-02-18,100.376,124900
2016-02-17,98.6357,128000
2016-02-16,96.8397,87600
2016-02-12,95.6019,87400
2016-02-11,95.0994,65500
2016-02-10,96.2347,70700
2016-02-09,95.8718,112800
2016-02-08,96.0952,60200
2016-02-05,96.7931,119200
2016-02-04,98.0494,105300
2016-02-03,99.5664,79200
2016-02-02,98.5613,124900
2016-02-01,98.5334,120500
2016-01-29,100.5156,134400
