date,price,volume
2017-08-18,51.8684,543300
2017-08-17,52.182,495600
2017-08-16,52.2126,570800
2017-08-15,52.312,426000
2017-08-14,52.4803,655000
2017-08-11,51.9908,599900
2017-08-10,51.9908,764600
2017-08-09,52.0214,698600
2017-08-08,52.2508,691100
2017-08-04,52.0826,561100
2017-08-03,51.9755,753600
2017-08-02,52.3043,1107000
2017-08-01,51.7843,828700
2017-07-31,51.9296,818400
2017-07-28,52.052,1056600
2017-07-27,52.5797,1151500
2017-07-26,52.6179,2408600
2017-07-25,54.6752,388700
2017-07-24,54.1857,383400
2017-07-21,54.5681,504600
2017-07-20,54.8511,291500
2017-07-19,54.4993,417600
2017-07-18,54.3005,482700
2017-07-17,54.2163,593300
2017-07-14,54.4993,456500
2017-07-13,54.5834,535700
2017-07-12,54.3311,494700
2017-07-11,54.1475,399800
2017-07-10,54.3311,530800
2017-07-07,54.224,1270100
2017-07-06,54.4458,565600
2017-07-05,54.6446,503400
2017-07-04,54.7364,321200
2017-06-30,55.1723,495100
2017-06-29,55.2029,524900
2017-06-28,55.8989,441300
2017-06-27,56.0748,521600
2017-06-26,55.8989,299300
2017-06-23,55.8454,652900
2017-06-22,55.8148,823700
2017-06-21,55.7077,768200
2017-06-20,55.5088,714900
2017-06-19,55.5088,987300
2017-06-16,55.6694,4010100
2017-06-15,57.7344,828700
2017-06-14,57.6426,843500
2017-06-13,57.7114,695000
2017-06-12,57.5661,772800
2017-06-09,57.9243,742000
2017-06-08,58.5492,660900
2017-06-07,58.5797,712800
2017-06-06,58.5797,630000
2017-06-05,58.6178,541700
2017-06-02,58.9074,595700
2017-06-01,58.6711,829400
2017-05-31,58.1834,719700
2017-05-30,58.0081,708900
2017-05-29,57.7033,306600
2017-05-26,57.8557,570600
2017-05-25,57.9091,545700
2017-05-24,57.97,604500
2017-05-23,58.1301,729900
2017-05-19,58.4882,622600
2017-05-18,58.0234,807400
2017-05-17,58.0539,988400
2017-05-16,59.2427,661600
2017-05-15,59.3036,704600
2017-05-12,58.8845,623300
2017-05-11,58.7473,1716500
2017-05-10,59.4027,1008100
2017-05-09,59.2046,865500
2017-05-08,59.4256,819000
2017-05-05,59.4332,825700
2017-05-04,59.1055,1295100
2017-05-03,58.5721,1170100
2017-05-02,58.6711,900100
2017-05-01,58.0158,555800
2017-04-28,58.3816,725100
2017-04-27,57.8405,691700
2017-04-26,57.6881,842500
2017-04-25,56.9641,905600
2017-04-24,56.1487,576900
2017-04-21,55.9201,395700
2017-04-20,55.5848,468700
2017-04-19,55.2495,581800
2017-04-18,55.5695,553500
2017-04-17,55.3257,374800
2017-04-13,54.4798,464300
2017-04-12,54.6322,562700
2017-04-11,54.1216,301700
2017-04-10,54.0454,674700
2017-04-07,53.672,484900
2017-04-06,53.8778,481600
2017-04-05,54.2588,546600
2017-04-04,54.5636,519300
2017-04-03,54.5712,682000
2017-03-31,54.9904,582000
2017-03-30,55.0285,621200
2017-03-29,55.1199,539200
2017-03-28,55.4019,717100
2017-03-27,55.5619,625700
2017-03-24,55.3181,1006000
2017-03-23,55.059,674600
2017-03-22,54.4188,678600
2017-03-21,53.8473,763800
2017-03-20,53.8854,851500
2017-03-17,53.9844,2541300
2017-03-16,54.4646,645500
2017-03-15,54.3807,434200
2017-03-14,53.7406,672600
2017-03-13,54.3579,903800
2017-03-10,53.7406,605800
2017-03-09,53.6267,603500
2017-03-08,53.6495,703300
2017-03-07,53.4369,836500
2017-03-06,53.1408,650700
2017-03-03,53.0421,546900
2017-03-02,53.0876,576000
2017-03-01,52.5637,718500
2017-02-28,52.5865,1127500
2017-02-27,52.9054,1790400
2017-02-24,53.3989,772100
2017-02-23,53.9456,4343100
2017-02-22,52.3284,659100
2017-02-21,52.3967,524200
2017-02-17,51.7741,313900
2017-02-16,51.9715,347900
2017-02-15,51.9412,428400
2017-02-14,51.5995,305700
2017-02-13,51.5463,377400
2017-02-10,51.6223,543800
2017-02-09,52.0095,479300
2017-02-08,51.7513,537200
2017-02-07,51.5311,327200
2017-02-06,51.2806,405200
2017-02-03,51.2958,468400
2017-02-02,51.1743,507600
2017-02-01,51.4932,534000
2017-01-31,51.926,770500
2017-01-30,52.0247,659500
2017-01-27,52.8067,388800
2017-01-26,52.8067,456100
2017-01-25,53.0421,579900
2017-01-24,52.8826,596200
2017-01-23,52.9813,432500
2017-01-20,53.4521,634900
2017-01-19,52.9737,397500
2017-01-18,53.2623,697500
2017-01-17,52.8143,374100
2017-01-16,53.0269,151100
2017-01-13,52.9965,532600
2017-01-12,52.9586,392200
2017-01-11,53.2547,401100
2017-01-10,53.1787,377300
2017-01-09,53.2243,332500
2017-01-06,53.5356,324600
2017-01-05,53.6647,458000
2017-01-04,53.8545,355200
2017-01-03,53.7482,360700
2016-12-30,53.7861,310100
2016-12-29,54.0975,439200
2016-12-28,53.7558,527200
2016-12-23,53.6191,310000
2016-12-22,53.6495,571900
2016-12-21,53.5736,302000
2016-12-20,53.5811,308700
2016-12-19,53.695,413000
2016-12-16,53.5432,2226500
2016-12-15,53.6191,654800
2016-12-14,53.7634,767400
2016-12-13,54.2341,624100
2016-12-12,53.8545,935800
2016-12-09,53.9301,887500
2016-12-08,53.6048,740300
2016-12-07,52.8862,1262700
2016-12-06,52.4928,601800
2016-12-05,52.4928,813900
2016-12-02,52.629,627200
2016-12-01,52.402,930100
2016-11-30,52.7954,1113100
2016-11-29,52.8862,977700
2016-11-28,52.3718,701100
2016-11-25,52.4096,401900
2016-11-24,52.107,223100
2016-11-23,52.402,580300
2016-11-22,52.2507,764600
2016-11-21,52.281,764800
2016-11-18,51.8044,722500
2016-11-17,51.6228,1178100
2016-11-16,50.6167,2422300
2016-11-15,49.0205,903500
2016-11-14,48.3094,931800
2016-11-11,48.0295,594100
2016-11-10,48.4758,761000
2016-11-09,49.0735,478000
2016-11-08,49.134,386000
2016-11-07,49.0735,447500
2016-11-04,48.7482,1136800
2016-11-03,49.1945,826700
2016-11-02,49.2702,902600
2016-11-01,49.8148,604000
2016-10-31,50.0645,690000
2016-10-28,50.4427,524800
2016-10-27,50.42,459700
2016-10-26,50.5864,926600
2016-10-25,50.0418,526300
2016-10-24,50.1553,380600
2016-10-21,49.951,995900
2016-10-20,50.768,530600
2016-10-19,50.7453,583800
2016-10-18,50.5184,479900
2016-10-17,50.3141,302200
2016-10-14,50.3217,699900
2016-10-13,50.2158,927500
2016-10-12,50.299,564400
2016-10-11,49.9813,730200
2016-10-07,50.1931,547900
2016-10-06,50.3444,1115100
2016-10-05,50.4049,436800
2016-10-04,50.6621,562000
2016-10-03,50.9874,383800
2016-09-30,51.063,705200
2016-09-29,51.1841,382700
2016-09-28,51.2522,515500
2016-09-27,51.2975,565100
2016-09-26,51.1841,684300
2016-09-23,52.0238,706000
2016-09-22,52.5382,655400
2016-09-21,52.3566,591100
2016-09-20,52.3945,565700
2016-09-19,52.0843,876300
2016-09-16,51.7968,2252200
2016-09-15,52.2432,1033700
2016-09-14,51.7893,1974800
2016-09-13,51.5018,2013900
2016-09-12,51.6228,1122200
2016-09-09,51.6982,980800
2016-09-08,52.6704,1696300
2016-09-07,53.4993,749600
2016-09-06,54.057,550000
2016-09-02,54.2153,442300
2016-09-01,53.9063,505400
2016-08-31,53.7707,1343100
2016-08-30,53.4993,805100
2016-08-29,54.0646,771200
2016-08-26,53.7104,525300
2016-08-25,53.5747,1140000
2016-08-24,54.2228,994800
2016-08-23,54.2907,1002900
2016-08-22,54.1173,1024000
2016-08-19,53.5822,1073800
2016-08-18,53.9591,1168300
2016-08-17,55.1196,1015200
2016-08-16,55.1121,980000
2016-08-15,54.6449,467900
2016-08-12,54.3886,344500
2016-08-11,54.7504,515500
2016-08-10,54.999,426500
2016-08-09,55.5191,571400
2016-08-08,54.999,465700
2016-08-05,54.8785,548400
2016-08-04,54.6901,435400
2016-08-03,55.504,670200
2016-08-02,54.9011,648600
2016-07-29,54.886,901500
2016-07-28,55.1272,865900
2016-07-27,55.3532,1998700
2016-07-26,53.3939,920600
2016-07-25,53.2733,653100
2016-07-22,53.6727,580200
2016-07-21,53.7707,741500
2016-07-20,54.1701,705200
2016-07-19,53.8837,270100
2016-07-18,53.4315,335200
2016-07-15,53.3863,329100
2016-07-14,53.5069,338800
2016-07-13,53.311,383600
2016-07-12,53.311,472400
2016-07-11,52.7081,590900
2016-07-08,52.2257,415800
2016-07-07,52.2483,361800
2016-07-06,52.497,341600
2016-07-05,52.7533,594500
2016-07-04,52.1504,190800
2016-06-30,52.0826,744600
2016-06-29,52.0976,556600
2016-06-28,51.7359,594800
2016-06-27,51.4194,918000
2016-06-24,51.4495,379700
2016-06-23,51.9921,746600
2016-06-22,51.7434,806900
2016-06-21,52.0675,697700
2016-06-20,51.9092,751300
2016-06-17,51.7133,2282400
2016-06-16,52.0675,1223700
2016-06-15,52.3162,765300
2016-06-14,52.6026,1112700
2016-06-13,52.9191,714400
2016-06-10,52.6553,971600
2016-06-09,53.8266,1132400
2016-06-08,54.2921,1109300
2016-06-07,54.4798,1148800
2016-06-06,54.3747,1071300
2016-06-03,54.3371,706900
2016-06-02,53.6314,329600
2016-06-01,53.3611,366100
2016-05-31,53.3611,843400
2016-05-30,53.6764,189800
2016-05-27,53.5263,820600
2016-05-26,53.6088,403400
2016-05-25,53.2184,399300
2016-05-24,53.331,547900
2016-05-20,52.6928,538400
2016-05-19,51.7919,481600
2016-05-18,51.9721,492900
2016-05-17,51.927,506500
2016-05-16,52.9181,634400
2016-05-13,52.2123,513000
2016-05-12,52.1598,680400
2016-05-11,51.8069,622200
2016-05-10,52.355,501800
2016-05-09,51.8219,717400
2016-05-06,51.7093,465000
2016-05-05,52.0021,472300
2016-05-04,52.7679,1191600
2016-05-03,52.1447,681800
2016-05-02,52.0997,463100
2016-04-29,51.9796,587100
2016-04-28,52.4901,389100
2016-04-27,52.7904,498900
2016-04-26,52.0622,377100
2016-04-25,52.1147,364100
2016-04-22,52.0847,525400
2016-04-21,52.3325,572200
2016-04-20,52.9932,1132000
2016-04-19,52.9406,1024800
2016-04-18,52.8806,858300
2016-04-15,53.0983,1020800
2016-04-14,53.0307,1268700
2016-04-13,52.0021,947800
2016-04-12,51.9195,955300
2016-04-11,51.882,421900
2016-04-08,51.927,677300
2016-04-07,51.957,1525000
2016-04-06,52.0847,1492600
2016-04-05,53.301,606900
2016-04-04,54.6225,491200
2016-04-01,54.4348,836900
2016-03-31,54.5999,952500
2016-03-30,55.4183,716400
2016-03-29,55.5159,625600
2016-03-28,55.546,415400
2016-03-24,55.4934,793400
2016-03-23,55.2456,673900
2016-03-22,54.9228,902200
2016-03-21,54.8027,638400
2016-03-18,54.615,1908500
2016-03-17,55.7412,1038800
2016-03-16,54.7726,925100
2016-03-15,54.2245,931200
2016-03-14,53.3085,897900
2016-03-11,52.9932,845400
2016-03-10,52.1147,1258800
2016-03-09,52.9825,1226300
2016-03-08,53.7905,1033300
2016-03-07,53.1696,805200
2016-03-04,52.5262,875200
2016-03-03,52.2269,745000
2016-03-02,51.9576,1464300
2016-03-01,52.4888,1089300
2016-02-29,51.419,1054000
2016-02-26,51.4339,744500
2016-02-25,50.2668,749700
2016-02-24,50.5287,772300
2016-02-23,50.394,526400
2016-02-22,50.2743,745600
2016-02-19,49.6758,407000
2016-02-18,49.7506,873500
2016-02-17,48.621,885800
2016-02-16,48.1272,598700
2016-02-12,47.783,409600
2016-02-11,47.379,552800
2016-02-10,47.9252,697800
2016-02-09,47.7606,647600
